lind	locus
37010	L59801
37011	L59804
37012	L59806
37013	L59807
37014	L59809
37015	L59812
37016	L59813
37017	L59816
37018	L59818
37019	L59820
37020	L59822
37021	L59824
37022	L59826
37023	L59829
37024	L59830
37025	L59831
37026	L59832
37027	L59835
37028	L59839
37029	L59842
37030	L59846
37031	L59850
37032	L59853
37033	L59854
37034	L59855
37035	L59859
37036	L59864
37037	L59866
37038	L59867
37039	L59869
37040	L59870
37041	L59872
37042	L59873
37043	L59875
37044	L59878
37045	L59879
37046	L59882
37047	L59884
37048	L59886
37049	L59887
37050	L59889
37051	L59891
37052	L59892
37053	L59893
37054	L59895
37055	L59902
37056	L59905
37057	L59906
37058	L59908
37059	L59912
37060	L59913
37061	L59915
37062	L59916
37063	L59917
37064	L59923
37065	L59925
37066	L59927
37067	L59931
37068	L59935
37069	L59937
37070	L59939
37071	L59944
37072	L59946
37073	L59949
37074	L59957
37075	L59958
37076	L59959
37077	L59962
37078	L59964
37079	L59969
37080	L59972
37081	L59976
37082	L59977
37083	L59983
37084	L59985
37085	L59986
37086	L59989
37087	L59992
37088	L59993
37089	L59995
37090	L60000
37091	L60002
37092	L60004
37093	L60006
37094	L60009
37095	L60011
37096	L60014
37097	L60019
37098	L60020
37099	L60021
37100	L60023
37101	L60024
37102	L60025
37103	L60029
37104	L60030
37105	L60033
37106	L60035
37107	L60040
37108	L60042
37109	L60045
37110	L60047
37111	L60049
37112	L60050
37113	L60058
37114	L60063
37115	L60066
37116	L60067
37117	L60069
37118	L60072
37119	L60074
37120	L60075
37121	L60077
37122	L60081
37123	L60082
37124	L60085
37125	L60089
37126	L60090
37127	L60094
37128	L60097
37129	L60098
37130	L60100
37131	L60104
37132	L60107
37133	L60110
37134	L60113
37135	L60114
37136	L60117
37137	L60121
37138	L60122
37139	L60123
37140	L60126
37141	L60129
37142	L60133
37143	L60138
37144	L60140
37145	L60143
37146	L60144
37147	L60145
37148	L60149
37149	L60151
37150	L60152
37151	L60153
37152	L60157
37153	L60159
37154	L60161
37155	L60163
37156	L60164
37157	L60166
37158	L60168
37159	L60170
37160	L60174
37161	L60175
37162	L60177
37163	L60179
37164	L60182
37165	L60184
37166	L60190
37167	L60192
37168	L60197
37169	L60199
37170	L60201
37171	L60206
37172	L60209
37173	L60212
37174	L60215
37175	L60216
37176	L60220
37177	L60222
37178	L60227
37179	L60228
37180	L60230
37181	L60233
37182	L60237
37183	L60240
37184	L60241
37185	L60244
37186	L60245
37187	L60247
37188	L60249
37189	L60251
37190	L60253
37191	L60254
37192	L60256
37193	L60257
37194	L60259
37195	L60261
37196	L60263
37197	L60265
37198	L60266
37199	L60269
37200	L60275
37201	L60276
37202	L60280
37203	L60288
37204	L60289
37205	L60292
37206	L60294
37207	L60295
37208	L60299
37209	L60301
37210	L60303
37211	L60314
37212	L60315
37213	L60317
37214	L60318
37215	L60326
37216	L60328
37217	L60330
37218	L60333
37219	L60339
37220	L60340
37221	L60344
37222	L60345
37223	L60346
37224	L60348
37225	L60353
37226	L60354
37227	L60357
37228	L60362
37229	L60363
37230	L60365
37231	L60366
37232	L60368
37233	L60369
37234	L60373
37235	L60377
37236	L60379
37237	L60383
37238	L60385
37239	L60387
37240	L60389
37241	L60393
37242	L60396
37243	L60400
37244	L60404
37245	L60405
37246	L60412
37247	L60417
37248	L60418
37249	L60419
37250	L60420
37251	L60422
37252	L60426
37253	L60430
37254	L60432
37255	L60433
37256	L60435
37257	L60436
37258	L60442
37259	L60444
37260	L60447
37261	L60449
37262	L60454
37263	L60456
37264	L60459
37265	L60462
37266	L60466
37267	L60469
37268	L60470
37269	L60473
37270	L60475
37271	L60478
37272	L60482
37273	L60489
37274	L60492
37275	L60493
37276	L60494
37277	L60495
37278	L60496
37279	L60498
37280	L60501
37281	L60504
37282	L60506
37283	L60511
37284	L60513
37285	L60517
37286	L60520
37287	L60521
37288	L60525
37289	L60530
37290	L60533
37291	L60535
37292	L60538
37293	L60543
37294	L60545
37295	L60546
37296	L60551
37297	L60552
37298	L60555
37299	L60559
37300	L60563
37301	L60566
37302	L60570
37303	L60571
37304	L60577
37305	L60579
37306	L60580
37307	L60581
37308	L60583
37309	L60586
37310	L60588
37311	L60589
37312	L60591
37313	L60593
37314	L60596
37315	L60599
37316	L60603
37317	L60605
37318	L60607
37319	L60610
37320	L60611
37321	L60615
37322	L60618
37323	L60623
37324	L60624
37325	L60625
37326	L60626
37327	L60627
37328	L60628
37329	L60629
37330	L60634
37331	L60636
37332	L60639
37333	L60643
37334	L60649
37335	L60654
37336	L60659
37337	L60660
37338	L60665
37339	L60668
37340	L60670
37341	L60674
37342	L60676
37343	L60679
37344	L60682
37345	L60685
37346	L60688
37347	L60689
37348	L60690
37349	L60691
37350	L60693
37351	L60698
37352	L60699
37353	L60700
37354	L60704
37355	L60708
37356	L60710
37357	L60711
37358	L60714
37359	L60716
37360	L60720
37361	L60726
37362	L60727
37363	L60729
37364	L60730
37365	L60734
37366	L60735
37367	L60736
37368	L60742
37369	L60744
37370	L60748
37371	L60749
37372	L60754
37373	L60757
37374	L60758
37375	L60759
37376	L60761
37377	L60762
37378	L60765
37379	L60770
37380	L60773
37381	L60774
37382	L60775
37383	L60777
37384	L60779
37385	L60780
37386	L60785
37387	L60787
37388	L60791
37389	L60794
37390	L60797
37391	L60798
37392	L60803
37393	L60805
37394	L60807
37395	L60812
37396	L60813
37397	L60814
37398	L60816
37399	L60818
37400	L60822
37401	L60824
37402	L60825
37403	L60827
37404	L60830
37405	L60831
37406	L60834
37407	L60841
37408	L60843
37409	L60845
37410	L60850
37411	L60852
37412	L60854
37413	L60857
37414	L60858
37415	L60859
37416	L60860
37417	L60861
37418	L60865
37419	L60870
37420	L60872
37421	L60877
37422	L60879
37423	L60882
37424	L60885
37425	L60888
37426	L60890
37427	L60892
37428	L60895
37429	L60896
37430	L60897
37431	L60901
37432	L60902
37433	L60904
37434	L60906
37435	L60908
37436	L60909
37437	L60912
37438	L60917
37439	L60922
37440	L60923
37441	L60927
37442	L60930
37443	L60932
37444	L60934
37445	L60938
37446	L60941
37447	L60945
37448	L60951
37449	L60955
37450	L60959
37451	L60960
37452	L60963
37453	L60966
37454	L60969
37455	L60972
37456	L60977
37457	L60978
37458	L60981
37459	L60987
37460	L60990
37461	L60991
37462	L60994
37463	L60998
37464	L61001
37465	L61003
37466	L61008
37467	L61011
37468	L61012
37469	L61013
37470	L61017
37471	L61020
37472	L61021
37473	L61023
37474	L61027
37475	L61029
37476	L61032
37477	L61036
37478	L61037
37479	L61043
37480	L61044
37481	L61048
37482	L61050
37483	L61051
37484	L61056
37485	L61057
37486	L61060
37487	L61066
37488	L61071
37489	L61075
37490	L61076
37491	L61082
37492	L61087
37493	L61090
37494	L61094
37495	L61096
37496	L61097
37497	L61100
37498	L61101
37499	L61103
37500	L61107
37501	L61110
37502	L61111
37503	L61113
37504	L61115
37505	L61118
37506	L61122
37507	L61123
37508	L61127
37509	L61129
37510	L61130
37511	L61132
37512	L61134
37513	L61136
37514	L61137
37515	L61138
37516	L61141
37517	L61145
37518	L61149
37519	L61152
37520	L61156
37521	L61158
37522	L61161
37523	L61164
37524	L61167
37525	L61169
37526	L61172
37527	L61173
37528	L61176
37529	L61177
37530	L61179
37531	L61180
37532	L61183
37533	L61189
37534	L61190
37535	L61193
37536	L61195
37537	L61196
37538	L61201
37539	L61208
37540	L61212
37541	L61213
37542	L61215
37543	L61219
37544	L61224
37545	L61226
37546	L61230
37547	L61233
37548	L61239
37549	L61240
37550	L61243
37551	L61249
37552	L61250
37553	L61254
37554	L61259
37555	L61260
37556	L61261
37557	L61263
37558	L61266
37559	L61269
37560	L61272
37561	L61275
37562	L61277
37563	L61283
37564	L61291
37565	L61292
37566	L61293
37567	L61294
37568	L61295
37569	L61297
37570	L61301
37571	L61303
37572	L61306
37573	L61309
37574	L61310
37575	L61311
37576	L61315
37577	L61318
37578	L61319
37579	L61320
37580	L61325
37581	L61326
37582	L61331
37583	L61332
37584	L61337
37585	L61339
37586	L61341
37587	L61342
37588	L61343
37589	L61352
37590	L61356
37591	L61359
37592	L61362
37593	L61366
37594	L61367
37595	L61369
37596	L61371
37597	L61375
37598	L61380
37599	L61383
37600	L61387
37601	L61388
37602	L61393
37603	L61395
37604	L61399
37605	L61402
37606	L61403
37607	L61407
37608	L61408
37609	L61411
37610	L61418
37611	L61420
37612	L61423
37613	L61427
37614	L61430
37615	L61434
37616	L61436
37617	L61437
37618	L61438
37619	L61440
37620	L61442
37621	L61448
37622	L61449
37623	L61451
37624	L61453
37625	L61456
37626	L61462
37627	L61463
37628	L61465
37629	L61468
37630	L61472
37631	L61477
37632	L61479
37633	L61482
37634	L61483
37635	L61486
37636	L61489
37637	L61492
37638	L61497
37639	L61499
37640	L61500
37641	L61501
37642	L61505
37643	L61506
37644	L61516
37645	L61517
37646	L61540
37647	L61542
37648	L61543
37649	L61546
37650	L61550
37651	L61554
37652	L61561
37653	L61564
37654	L61571
37655	L61573
37656	L61579
37657	L61580
37658	L61581
37659	L61582
37660	L61587
37661	L61606
37662	L61607
37663	L61609
37664	L61612
37665	L61614
37666	L61615
37667	L61616
37668	L61617
37669	L61618
37670	L61620
37671	L61623
37672	L61628
37673	L61631
37674	L61633
37675	L61634
37676	L61639
37677	L61643
37678	L61645
37679	L61646
37680	L61653
37681	L61654
37682	L61657
37683	L61658
37684	L61659
37685	L61661
37686	L61665
37687	L61676
37688	L61677
37689	L61679
37690	L61685
37691	L61688
37692	L61689
37693	L61690
37694	L61692
37695	L61693
37696	L61694
37697	L61695
37698	L61698
37699	L61699
37700	L61701
37701	L61704
37702	L61707
37703	L61709
37704	L61713
37705	L61714
37706	L61716
37707	L61718
37708	L61719
37709	L61722
37710	L61723
37711	L61725
37712	L61726
37713	L61728
37714	L61730
37715	L61734
37716	L61735
37717	L61737
37718	L61739
37719	L61740
37720	L61742
37721	L61744
37722	L61745
37723	L61747
37724	L61750
37725	L61751
37726	L61752
37727	L61755
37728	L61759
37729	L61760
37730	L61763
37731	L61765
37732	L61767
37733	L61768
37734	L61769
37735	L61772
37736	L61775
37737	L61777
37738	L61778
37739	L61779
37740	L61780
37741	L61783
37742	L61784
37743	L61785
37744	L61788
37745	L61789
37746	L61790
37747	L61792
37748	L61794
37749	L61797
37750	L61798
37751	L61802
37752	L61804
37753	L61805
37754	L61806
37755	L61808
37756	L61811
37757	L61812
37758	L61816
37759	L61817
37760	L61818
37761	L61820
37762	L61821
37763	L61825
37764	L61826
37765	L61827
37766	L61828
37767	L61829
37768	L61831
37769	L61832
37770	L61836
37771	L61839
37772	L61845
37773	L61847
37774	L61850
37775	L61851
37776	L61854
37777	L61857
37778	L61859
37779	L61860
37780	L61862
37781	L61863
37782	L61866
37783	L61867
37784	L61868
37785	L61869
37786	L61872
37787	L61873
37788	L61876
37789	L61878
37790	L61879
37791	L61880
37792	L61881
37793	L61883
37794	L61884
37795	L61885
37796	L61886
37797	L61887
37798	L61888
37799	L61890
37800	L61894
37801	L61895
37802	L61897
37803	L61898
37804	L61899
37805	L61900
37806	L61902
37807	L61905
37808	L61906
37809	L61912
37810	L61913
37811	L61914
37812	L61916
37813	L61917
37814	L61918
37815	L61919
37816	L61920
37817	L61922
37818	L61924
37819	L61925
37820	L61926
37821	L61929
37822	L61930
37823	L61934
37824	L61935
37825	L61939
37826	L61940
37827	L61943
37828	L61945
37829	L61948
37830	L61950
37831	L61954
37832	L61955
37833	L61956
37834	L61957
37835	L61958
37836	L61962
37837	L61965
37838	L61966
37839	L61967
37840	L61971
37841	L61972
37842	L61973
37843	L61975
37844	L61976
37845	L61977
37846	L61978
37847	L61979
37848	L61981
37849	L61982
37850	L61984
37851	L61985
37852	L61986
37853	L61987
37854	L61991
37855	L61992
37856	L61995
37857	L61997
37858	L61998
37859	L62000
37860	L62005
37861	L62007
37862	L62012
37863	L62013
37864	L62014
37865	L62015
37866	L62016
37867	L62021
37868	L62023
37869	L62024
37870	L62029
37871	L62032
37872	L62033
37873	L62036
37874	L62037
37875	L62039
37876	L62042
37877	L62044
37878	L62045
37879	L62046
37880	L62049
37881	L62052
37882	L62054
37883	L62055
37884	L62057
37885	L62058
37886	L62059
37887	L62061
37888	L62064
37889	L62065
37890	L62066
37891	L62071
37892	L62073
37893	L62074
37894	L62077
37895	L62078
37896	L62079
37897	L62084
37898	L62085
37899	L62086
37900	L62087
37901	L62088
37902	L62091
37903	L62092
37904	L62093
37905	L62094
37906	L62095
37907	L62096
37908	L62097
37909	L62098
37910	L62100
37911	L62106
37912	L62107
37913	L62109
37914	L62111
37915	L62113
37916	L62115
37917	L62117
37918	L62118
37919	L62120
37920	L62121
37921	L62123
37922	L62124
37923	L62126
37924	L62127
37925	L62128
37926	L62129
37927	L62131
37928	L62132
37929	L62133
37930	L62135
37931	L62137
37932	L62138
37933	L62140
37934	L62141
37935	L62143
37936	L62145
37937	L62146
37938	L62147
37939	L62149
37940	L62153
37941	L62155
37942	L62156
37943	L62158
37944	L62159
37945	L62160
37946	L62165
37947	L62169
37948	L62171
37949	L62175
37950	L62177
37951	L62180
37952	L62182
37953	L62184
37954	L62186
37955	L62189
37956	L62190
37957	L62195
37958	L62197
37959	L62199
37960	L62202
37961	L62204
37962	L62205
37963	L62208
37964	L62209
37965	L62210
37966	L62211
37967	L62212
37968	L62216
37969	L62219
37970	L62220
37971	L62221
37972	L62222
37973	L62223
37974	L62224
37975	L62225
37976	L62228
37977	L62229
37978	L62233
37979	L62235
37980	L62236
37981	L62238
37982	L62239
37983	L62243
37984	L62244
37985	L62245
37986	L62247
37987	L62250
37988	L62256
37989	L62257
37990	L62258
37991	L62261
37992	L62262
37993	L62265
37994	L62268
37995	L62269
37996	L62270
37997	L62272
37998	L62276
37999	L62277
38000	L62280
38001	L62282
38002	L62284
38003	L62286
38004	L62288
38005	L62290
38006	L62291
38007	L62292
38008	L62293
38009	L62295
38010	L62297
38011	L62298
38012	L62300
38013	L62301
38014	L62302
38015	L62305
38016	L62306
38017	L62307
38018	L62308
38019	L62309
38020	L62310
38021	L62311
38022	L62312
38023	L62314
38024	L62316
38025	L62317
38026	L62318
38027	L62322
38028	L62324
38029	L62325
38030	L62326
38031	L62328
38032	L62329
38033	L62330
38034	L62331
38035	L62332
38036	L62333
38037	L62335
38038	L62336
38039	L62339
38040	L62342
38041	L62348
38042	L62352
38043	L62353
38044	L62357
38045	L62358
38046	L62359
38047	L62360
38048	L62362
38049	L62364
38050	L62368
38051	L62370
38052	L62375
38053	L62376
38054	L62377
38055	L62378
38056	L62380
38057	L62381
38058	L62383
38059	L62384
38060	L62385
38061	L62386
38062	L62387
38063	L62388
38064	L62389
38065	L62390
38066	L62392
38067	L62393
38068	L62395
38069	L62396
38070	L62401
38071	L62402
38072	L62405
38073	L62408
38074	L62411
38075	L62414
38076	L62417
38077	L62420
38078	L62421
38079	L62422
38080	L62423
38081	L62424
38082	L62425
38083	L62426
38084	L62429
38085	L62431
38086	L62433
38087	L62435
38088	L62436
38089	L62438
38090	L62439
38091	L62440
38092	L62444
38093	L62445
38094	L62446
38095	L62448
38096	L62450
38097	L62452
38098	L62454
38099	L62458
38100	L62459
38101	L62461
38102	L62463
38103	L62465
38104	L62466
38105	L62468
38106	L62470
38107	L62471
38108	L62474
38109	L62479
38110	L62482
38111	L62484
38112	L62485
38113	L62487
38114	L62489
38115	L62492
38116	L62493
38117	L62494
38118	L62495
38119	L62496
38120	L62497
38121	L62498
38122	L62500
38123	L62501
38124	L62503
38125	L62504
38126	L62505
38127	L62506
38128	L62507
38129	L62511
38130	L62512
38131	L62514
38132	L62518
38133	L62519
38134	L62522
38135	L62523
38136	L62525
38137	L62526
38138	L62527
38139	L62528
38140	L62529
38141	L62531
38142	L62533
38143	L62534
38144	L62535
38145	L62537
38146	L62544
38147	L62545
38148	L62546
38149	L62547
38150	L62548
38151	L62549
38152	L62550
38153	L62552
38154	L62554
38155	L62556
38156	L62558
38157	L62561
38158	L62562
38159	L62563
38160	L62564
38161	L62565
38162	L62566
38163	L62567
38164	L62570
38165	L62575
38166	L62576
38167	L62577
38168	L62578
38169	L62581
38170	L62582
38171	L62585
38172	L62590
38173	L62593
38174	L62594
38175	L62598
38176	L62603
38177	L62605
38178	L62606
38179	L62609
38180	L62611
38181	L62614
38182	L62616
38183	L62618
38184	L62619
38185	L62620
38186	L62623
38187	L62624
38188	L62625
38189	L62631
38190	L62632
38191	L62634
38192	L62635
38193	L62636
38194	L62637
38195	L62638
38196	L62639
38197	L62644
38198	L62645
38199	L62647
38200	L62648
38201	L62651
38202	L62652
38203	L62653
38204	L62654
38205	L62655
38206	L62656
38207	L62658
38208	L62659
38209	L62660
38210	L62661
38211	L62663
38212	L62664
38213	L62666
38214	L62670
38215	L62671
38216	L62674
38217	L62675
38218	L62677
38219	L62681
38220	L62685
38221	L62688
38222	L62689
38223	L62690
38224	L62696
38225	L62697
38226	L62700
38227	L62701
38228	L62704
38229	L62705
38230	L62706
38231	L62708
38232	L62710
38233	L62711
38234	L62712
38235	L62715
38236	L62716
38237	L62719
38238	L62720
38239	L62722
38240	L62723
38241	L62724
38242	L62725
38243	L62726
38244	L62728
38245	L62730
38246	L62732
38247	L62736
38248	L62738
38249	L62742
38250	L62743
38251	L62747
38252	L62748
38253	L62751
38254	L62753
38255	L62755
38256	L62756
38257	L62757
38258	L62761
38259	L62762
38260	L62763
38261	L62764
38262	L62767
38263	L62768
38264	L62770
38265	L62774
38266	L62777
38267	L62778
38268	L62779
38269	L62780
38270	L62781
38271	L62782
38272	L62783
38273	L62786
38274	L62789
38275	L62790
38276	L62792
38277	L62793
38278	L62794
38279	L62796
38280	L62798
38281	L62800
38282	L62801
38283	L62802
38284	L62804
38285	L62805
38286	L62806
38287	L62808
38288	L62813
38289	L62814
38290	L62817
38291	L62834
38292	L62838
38293	L62839
38294	L62842
38295	L62843
38296	L62844
38297	L62847
38298	L62848
38299	L62849
38300	L62852
38301	L62853
38302	L62854
38303	L62855
38304	L62857
38305	L62858
38306	L62859
38307	L62861
38308	L62862
38309	L62863
38310	L62864
38311	L62866
38312	L62867
38313	L62868
38314	L62870
38315	L62871
38316	L62873
38317	L62875
38318	L62877
38319	L62879
38320	L62880
38321	L62881
38322	L62882
38323	L62884
38324	L62886
38325	L62887
38326	L62889
38327	L62890
38328	L62891
38329	L62892
38330	L62894
38331	L62896
38332	L62899
38333	L62901
38334	L62902
38335	L62904
38336	L62905
38337	L62906
38338	L62907
38339	L62908
38340	L62910
38341	L62911
38342	L62912
38343	L62914
38344	L62917
38345	L62918
38346	L62922
38347	L62926
38348	L62930
38349	L62936
38350	L62938
38351	L62943
38352	L62948
38353	L62950
38354	L62952
38355	L62954
38356	L62963
38357	L62966
38358	L62970
38359	L62972
38360	L62982
38361	L62984
38362	L62985
38363	L62993
38364	L62994
38365	L62998
38366	L63002
38367	L63006
38368	L63010
38369	L63014
38370	L63017
38371	L63024
38372	L63032
38373	L63034
38374	L63036
38375	L63039
38376	L63043
38377	L63044
38378	L63050
38379	L63052
38380	L63053
38381	L63056
38382	L63062
38383	L63066
38384	L63071
38385	L63072
38386	L63076
38387	L63084
38388	L63086
38389	L63089
38390	L63092
38391	L63096
38392	L63098
38393	L63101
38394	L63102
38395	L63104
38396	L63110
38397	L63113
38398	L63117
38399	L63119
38400	L63120
38401	L63121
38402	L63123
38403	L63126
38404	L63128
38405	L63133
38406	L63141
38407	L63142
38408	L63147
38409	L63149
38410	L63151
38411	L63154
38412	L63159
38413	L63167
38414	L63169
38415	L63170
38416	L63171
38417	L63178
38418	L63181
38419	L63184
38420	L63187
38421	L63189
38422	L63193
38423	L63196
38424	L63199
38425	L63204
38426	L63205
38427	L63207
38428	L63210
38429	L63214
38430	L63215
38431	L63219
38432	L63221
38433	L63223
38434	L63230
38435	L63231
38436	L63236
38437	L63238
38438	L63240
38439	L63243
38440	L63245
38441	L63249
38442	L63250
38443	L63255
38444	L63256
38445	L63257
38446	L63263
38447	L63266
38448	L63267
38449	L63270
38450	L63271
38451	L63275
38452	L63278
38453	L63280
38454	L63286
38455	L63288
38456	L63289
38457	L63291
38458	L63296
38459	L63298
38460	L63299
38461	L63305
38462	L63308
38463	L63310
38464	L63313
38465	L63316
38466	L63321
38467	L63324
38468	L63325
38469	L63329
38470	L63332
38471	L63334
38472	L63335
38473	L63336
38474	L63338
38475	L63343
38476	L63347
38477	L63348
38478	L63351
38479	L63353
38480	L63355
38481	L63360
38482	L63363
38483	L63369
38484	L63374
38485	L63375
38486	L63376
38487	L63378
38488	L63380
38489	L63383
38490	L63392
38491	L63393
38492	L63397
38493	L63398
38494	L63400
38495	L63406
38496	L63409
38497	L63410
38498	L63413
38499	L63415
38500	L63417
38501	L63419
38502	L63421
38503	L63423
38504	L63427
38505	L63429
38506	L63434
38507	L63435
38508	L63440
38509	L63442
38510	L63446
38511	L63450
38512	L63452
38513	L63454
38514	L63459
38515	L63462
38516	L63464
38517	L63466
38518	L63470
38519	L63474
38520	L63477
38521	L63480
38522	L63484
38523	L63487
38524	L63491
38525	L63495
38526	L63497
38527	L63502
38528	L63504
38529	L63505
38530	L63506
38531	L63508
38532	L63511
38533	L63512
38534	L63516
38535	L63519
38536	L63522
38537	L63525
38538	L63526
38539	L63527
38540	L63538
38541	L63539
38542	L63545
38543	L63548
38544	L63552
38545	L63556
38546	L63559
38547	L63562
38548	L63563
38549	L63564
38550	L63565
38551	L63569
38552	L63572
38553	L63575
38554	L63581
38555	L63587
38556	L63591
38557	L63595
38558	L63600
38559	L63602
38560	L63604
38561	L63606
38562	L63608
38563	L63613
38564	L63614
38565	L63619
38566	L63620
38567	L63621
38568	L63624
38569	L63625
38570	L63627
38571	L63629
38572	L63631
38573	L63633
38574	L63635
38575	L63636
38576	L63639
38577	L63642
38578	L63646
38579	L63649
38580	L63650
38581	L63653
38582	L63654
38583	L63657
38584	L63659
38585	L63663
38586	L63664
38587	L63665
38588	L63669
38589	L63671
38590	L63674
38591	L63679
38592	L63681
38593	L63685
38594	L63688
38595	L63691
38596	L63693
38597	L63695
38598	L63698
38599	L63700
38600	L63704
38601	L63705
38602	L63707
38603	L63710
38604	L63713
38605	L63716
38606	L63717
38607	L63720
38608	L63724
38609	L63727
38610	L63731
38611	L63733
38612	L63735
38613	L63738
38614	L63744
38615	L63746
38616	L63748
38617	L63752
38618	L63753
38619	L63756
38620	L63759
38621	L63761
38622	L63764
38623	L63769
38624	L63772
38625	L63776
38626	L63779
38627	L63781
38628	L63785
38629	L63788
38630	L63791
38631	L63794
38632	L63801
38633	L63805
38634	L63807
38635	L63813
38636	L63816
38637	L63818
38638	L63822
38639	L63824
38640	L63828
38641	L63831
38642	L63835
38643	L63839
38644	L63841
38645	L63843
38646	L63846
38647	L63849
38648	L63853
38649	L63858
38650	L63862
38651	L63864
38652	L63869
38653	L63870
38654	L63875
38655	L63876
38656	L63877
38657	L63881
38658	L63887
38659	L63890
38660	L63894
38661	L63899
38662	L63901
38663	L63904
38664	L63905
38665	L63908
38666	L63915
38667	L63919
38668	L63923
38669	L63928
38670	L63932
38671	L63933
38672	L63935
38673	L63939
38674	L63940
38675	L63943
38676	L63948
38677	L63950
38678	L63951
38679	L63956
38680	L63957
38681	L63961
38682	L63962
38683	L63964
38684	L63965
38685	L63968
38686	L63971
38687	L63978
38688	L63983
38689	L63989
38690	L63993
38691	L63996
38692	L64000
38693	L64002
38694	L64003
38695	L64006
38696	L64010
38697	L64012
38698	L64016
38699	L64020
38700	L64024
38701	L64029
38702	L64031
38703	L64033
38704	L64035
38705	L64039
38706	L64040
38707	L64041
38708	L64050
38709	L64054
38710	L64057
38711	L64059
38712	L64063
38713	L64065
38714	L64066
38715	L64072
38716	L64073
38717	L64074
38718	L64075
38719	L64076
38720	L64078
38721	L64084
38722	L64085
38723	L64086
38724	L64090
38725	L64094
38726	L64098
38727	L64101
38728	L64106
38729	L64111
38730	L64112
38731	L64115
38732	L64119
38733	L64120
38734	L64128
38735	L64129
38736	L64133
38737	L64137
38738	L64138
38739	L64141
38740	L64145
38741	L64146
38742	L64151
38743	L64153
38744	L64155
38745	L64158
38746	L64163
38747	L64164
38748	L64168
38749	L64169
38750	L64175
38751	L64177
38752	L64179
38753	L64186
38754	L64191
38755	L64194
38756	L64196
38757	L64198
38758	L64199
38759	L64205
38760	L64208
38761	L64209
38762	L64212
38763	L64215
38764	L64216
38765	L64219
38766	L64221
38767	L64224
38768	L64228
38769	L64233
38770	L64236
38771	L64240
38772	L64244
38773	L64249
38774	L64252
38775	L64256
38776	L64260
38777	L64263
38778	L64265
38779	L64269
38780	L64272
38781	L64275
38782	L64277
38783	L64278
38784	L64279
38785	L64284
38786	L64286
38787	L64291
38788	L64293
38789	L64294
38790	L64295
38791	L64297
38792	L64299
38793	L64302
38794	L64303
38795	L64307
38796	L64310
38797	L64313
38798	L64317
38799	L64323
38800	L64324
38801	L64325
38802	L64329
38803	L64332
38804	L64335
38805	L64338
38806	L64341
38807	L64342
38808	L64343
38809	L64348
38810	L64350
38811	L64357
38812	L64361
38813	L64362
38814	L64370
38815	L64372
38816	L64374
38817	L64376
38818	L64379
38819	L64382
38820	L64387
38821	L64389
38822	L64400
38823	L64401
38824	L64405
38825	L64407
38826	L64411
38827	L64412
38828	L64421
38829	L64422
38830	L64426
38831	L64432
38832	L64437
38833	L64442
38834	L64445
38835	L64446
38836	L64448
38837	L64449
38838	L64450
38839	L64454
38840	L64458
38841	L64459
38842	L64468
38843	L64473
38844	L64475
38845	L64479
38846	L64480
38847	L64482
38848	L64485
38849	L64486
38850	L64489
38851	L64490
38852	L64491
38853	L64492
38854	L64495
38855	L64503
38856	L64505
38857	L64507
38858	L64511
38859	L64512
38860	L64513
38861	L64519
38862	L64521
38863	L64524
38864	L64527
38865	L64530
38866	L64532
38867	L64535
38868	L64536
38869	L64539
38870	L64546
38871	L64548
38872	L64549
38873	L64551
38874	L64553
38875	L64554
38876	L64558
38877	L64563
38878	L64567
38879	L64573
38880	L64579
38881	L64580
38882	L64583
38883	L64587
38884	L64589
38885	L64592
38886	L64594
38887	L64599
38888	L64603
38889	L64604
38890	L64611
38891	L64619
38892	L64623
38893	L64630
38894	L64633
38895	L64640
38896	L64644
38897	L64648
38898	L64650
38899	L64655
38900	L64658
38901	L64661
38902	L64663
38903	L64665
38904	L64670
38905	L64676
38906	L64679
38907	L64681
38908	L64682
38909	L64687
38910	L64689
38911	L64692
38912	L64693
38913	L64694
38914	L64697
38915	L64699
38916	L64701
38917	L64702
38918	L64705
38919	L64708
38920	L64711
38921	L64715
38922	L64716
38923	L64721
38924	L64722
38925	L64723
38926	L64724
38927	L64726
38928	L64728
38929	L64732
38930	L64739
38931	L64740
38932	L64745
38933	L64749
38934	L64750
38935	L64755
38936	L64758
38937	L64759
38938	L64762
38939	L64768
38940	L64771
38941	L64773
38942	L64774
38943	L64776
38944	L64778
38945	L64779
38946	L64780
38947	L64786
38948	L64788
38949	L64792
38950	L64797
38951	L64801
38952	L64804
38953	L64805
38954	L64806
38955	L64809
38956	L64812
38957	L64814
38958	L64820
38959	L64823
38960	L64830
38961	L64832
38962	L64835
38963	L64838
38964	L64840
38965	L64842
38966	L64844
38967	L64848
38968	L64849
38969	L64852
38970	L64854
38971	L64857
38972	L64862
38973	L64863
38974	L64871
38975	L64876
38976	L64878
38977	L64882
38978	L64884
38979	L64888
38980	L64897
38981	L64900
38982	L64901
38983	L64905
38984	L64907
38985	L64910
38986	L64911
38987	L64922
38988	L64923
38989	L64924
38990	L64925
38991	L64927
38992	L64929
38993	L64933
38994	L64935
38995	L64954
38996	L64955
38997	L64956
38998	L64961
38999	L64962
39000	L64963
39001	L64969
39002	L64973
39003	L64974
39004	L64976
39005	L64977
39006	L64979
39007	L64980
39008	L64981
